Sample	Protists_1k	Human	Bacteria_24k	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L5-clmp.fp2_r2_screen	30469.0	3189.0	1539.0	2475.0	1620.0	437.0	346.0	143.0	3.0	0.0	108178.0	3368164.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L6-clmp.fp2_r1_screen	30223.0	3208.0	1406.0	2611.0	1701.0	414.0	356.0	151.0	0.0	0.0	107109.0	3382282.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L6-clmp.fp2_r2_screen	30758.0	3373.0	1441.0	2546.0	1680.0	401.0	357.0	145.0	4.0	0.0	108592.0	3380164.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L7-clmp.fp2_r1_screen	30035.0	3229.0	1468.0	2490.0	1642.0	420.0	398.0	140.0	6.0	0.0	106825.0	3345084.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L7-clmp.fp2_r2_screen	30284.0	3169.0	1416.0	2464.0	1690.0	396.0	353.0	145.0	3.0	0.0	108130.0	3343687.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L8-clmp.fp2_r1_screen	29188.0	3046.0	1392.0	2392.0	1667.0	366.0	374.0	141.0	1.0	0.0	103188.0	3209406.0
Tzo-CMal_035-Ex1-7H-lcwgs-1-2-L8-clmp.fp2_r2_screen	29149.0	3133.0	1406.0	2339.0	1563.0	374.0	334.0	127.0	5.0	0.0	103995.0	3208736.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_r1_screen	27103.0	3032.0	1492.0	2264.0	1455.0	379.0	337.0	96.0	1.0	0.0	88029.0	3335081.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L3-clmp.fp2_r2_screen	26961.0	2945.0	1593.0	2249.0	1391.0	355.0	295.0	85.0	1.0	0.0	89351.0	3334043.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_r1_screen	26596.0	2934.0	1554.0	2267.0	1394.0	384.0	333.0	114.0	2.0	0.0	87678.0	3310055.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L4-clmp.fp2_r2_screen	26670.0	2981.0	1557.0	2190.0	1427.0	358.0	302.0	100.0	2.0	0.0	88356.0	3309368.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_r1_screen	27020.0	3086.0	1545.0	2230.0	1463.0	398.0	330.0	103.0	2.0	0.0	88107.0	3347313.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L5-clmp.fp2_r2_screen	26912.0	3035.0	1584.0	2157.0	1440.0	403.0	363.0	85.0	1.0	0.0	89345.0	3346272.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_r1_screen	27266.0	3006.0	1558.0	2229.0	1455.0	363.0	336.0	83.0	1.0	0.0	88896.0	3371814.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L6-clmp.fp2_r2_screen	27196.0	3079.0	1584.0	2271.0	1440.0	364.0	310.0	76.0	1.0	0.0	89921.0	3370765.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_r1_screen	27063.0	3087.0	1541.0	2231.0	1432.0	363.0	317.0	95.0	3.0	0.0	88499.0	3346978.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L7-clmp.fp2_r2_screen	27436.0	2904.0	1614.0	2175.0	1460.0	397.0	267.0	94.0	1.0	0.0	89672.0	3345589.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L8-clmp.fp2_r1_screen	25766.0	2870.0	1529.0	2076.0	1442.0	339.0	325.0	99.0	2.0	0.0	84906.0	3205254.0
Tzo-CMal_036-Ex1-8A-lcwgs-1-2-L8-clmp.fp2_r2_screen	26016.0	2915.0	1510.0	2125.0	1383.0	343.0	296.0	99.0	2.0	0.0	85995.0	3203924.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L3-clmp.fp2_r1_screen	8073.0	828.0	690.0	674.0	398.0	92.0	75.0	26.0	0.0	0.0	27457.0	903028.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L3-clmp.fp2_r2_screen	8128.0	767.0	677.0	655.0	389.0	112.0	99.0	37.0	0.0	0.0	27731.0	902746.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L4-clmp.fp2_r1_screen	8136.0	775.0	624.0	640.0	404.0	95.0	85.0	29.0	0.0	0.0	27457.0	903746.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L4-clmp.fp2_r2_screen	7986.0	758.0	659.0	635.0	393.0	99.0	60.0	31.0	1.0	0.0	27718.0	903651.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L5-clmp.fp2_r1_screen	8082.0	777.0	627.0	656.0	364.0	95.0	84.0	30.0	0.0	0.0	27314.0	900949.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L5-clmp.fp2_r2_screen	8086.0	787.0	632.0	680.0	394.0	95.0	85.0	31.0	2.0	0.0	27519.0	900667.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L6-clmp.fp2_r1_screen	8083.0	790.0	640.0	624.0	393.0	107.0	70.0	22.0	0.0	0.0	27556.0	911692.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L6-clmp.fp2_r2_screen	8073.0	801.0	661.0	664.0	391.0	85.0	70.0	32.0	0.0	0.0	27983.0	911217.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L7-clmp.fp2_r1_screen	8206.0	847.0	675.0	679.0	424.0	114.0	83.0	33.0	1.0	0.0	27379.0	903735.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L7-clmp.fp2_r2_screen	8137.0	811.0	683.0	660.0	409.0	130.0	92.0	31.0	0.0	0.0	27865.0	903358.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L8-clmp.fp2_r1_screen	7645.0	762.0	581.0	617.0	341.0	134.0	71.0	30.0	0.0	0.0	26293.0	861895.0
Tzo-CMal_037-Ex1-8B-lcwgs-1-2-L8-clmp.fp2_r2_screen	7779.0	772.0	597.0	634.0	328.0	98.0	78.0	30.0	0.0	0.0	26877.0	861176.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L3-clmp.fp2_r1_screen	34946.0	3431.0	2533.0	2810.0	1693.0	433.0	362.0	155.0	5.0	0.0	119220.0	3739773.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L3-clmp.fp2_r2_screen	35278.0	3516.0	2464.0	2714.0	1728.0	446.0	372.0	127.0	3.0	0.0	120502.0	3738211.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L4-clmp.fp2_r1_screen	35158.0	3394.0	2508.0	2841.0	1705.0	448.0	381.0	131.0	5.0	0.0	118865.0	3727165.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L4-clmp.fp2_r2_screen	34760.0	3404.0	2513.0	2834.0	1699.0	458.0	363.0	142.0	4.0	0.0	120427.0	3725997.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L5-clmp.fp2_r1_screen	34635.0	3594.0	2417.0	2843.0	1683.0	428.0	353.0	168.0	3.0	0.0	118777.0	3733458.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L5-clmp.fp2_r2_screen	34518.0	3456.0	2450.0	2799.0	1691.0	429.0	358.0	139.0	2.0	0.0	119839.0	3732678.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L6-clmp.fp2_r1_screen	34780.0	3477.0	2541.0	2855.0	1715.0	447.0	429.0	150.0	3.0	0.0	119316.0	3761132.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L6-clmp.fp2_r2_screen	35263.0	3624.0	2534.0	2850.0	1758.0	453.0	340.0	148.0	2.0	0.0	120705.0	3759168.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L7-clmp.fp2_r1_screen	34602.0	3521.0	2443.0	2897.0	1696.0	446.0	381.0	150.0	6.0	0.0	118876.0	3736107.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L7-clmp.fp2_r2_screen	34733.0	3469.0	2525.0	2837.0	1696.0	448.0	402.0	131.0	1.0	0.0	120337.0	3734546.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L8-clmp.fp2_r1_screen	33235.0	3394.0	2447.0	2683.0	1598.0	448.0	310.0	117.0	4.0	0.0	114071.0	3557808.0
Tzo-CMal_038-Ex1-8C-lcwgs-1-2-L8-clmp.fp2_r2_screen	33612.0	3435.0	2423.0	2682.0	1591.0	416.0	350.0	143.0	2.0	0.0	115511.0	3555950.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L3-clmp.fp2_r1_screen	32674.0	3332.0	1940.0	2635.0	1625.0	407.0	343.0	125.0	1.0	0.0	106024.0	3514421.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L3-clmp.fp2_r2_screen	32484.0	3231.0	1948.0	2647.0	1682.0	438.0	352.0	126.0	0.0	0.0	107297.0	3513322.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L4-clmp.fp2_r1_screen	32380.0	3320.0	1916.0	2537.0	1759.0	435.0	353.0	124.0	4.0	0.0	105706.0	3500933.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L4-clmp.fp2_r2_screen	32261.0	3341.0	1975.0	2548.0	1657.0	408.0	346.0	154.0	2.0	0.0	106937.0	3499838.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L5-clmp.fp2_r1_screen	32251.0	3333.0	1883.0	2672.0	1652.0	412.0	363.0	119.0	1.0	0.0	106279.0	3529168.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L5-clmp.fp2_r2_screen	32728.0	3296.0	1922.0	2639.0	1644.0	457.0	381.0	124.0	1.0	0.0	107612.0	3527329.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L6-clmp.fp2_r1_screen	32564.0	3339.0	1973.0	2766.0	1766.0	464.0	370.0	131.0	3.0	0.0	106807.0	3548882.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L6-clmp.fp2_r2_screen	32757.0	3249.0	2007.0	2642.0	1599.0	441.0	319.0	142.0	2.0	0.0	107764.0	3548143.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L7-clmp.fp2_r1_screen	32314.0	3386.0	1898.0	2683.0	1669.0	455.0	403.0	135.0	1.0	0.0	106476.0	3521821.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L7-clmp.fp2_r2_screen	32493.0	3366.0	1899.0	2666.0	1656.0	408.0	334.0	152.0	0.0	0.0	107915.0	3520352.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L8-clmp.fp2_r1_screen	31001.0	3290.0	1816.0	2586.0	1573.0	420.0	350.0	135.0	3.0	0.0	102759.0	3366604.0
Tzo-CMal_040-Ex1-8E-lcwgs-1-2-L8-clmp.fp2_r2_screen	31180.0	3241.0	1880.0	2571.0	1631.0	408.0	373.0	119.0	2.0	0.0	103581.0	3365551.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L3-clmp.fp2_r1_screen	44774.0	4628.0	2860.0	3680.0	2206.0	645.0	509.0	170.0	4.0	0.0	142878.0	4638635.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L3-clmp.fp2_r2_screen	44479.0	4475.0	2921.0	3608.0	2187.0	616.0	486.0	165.0	2.0	0.0	144867.0	4637183.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L4-clmp.fp2_r1_screen	44516.0	4718.0	2778.0	3562.0	2213.0	600.0	467.0	184.0	0.0	0.0	141147.0	4611947.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L4-clmp.fp2_r2_screen	44469.0	4572.0	2814.0	3479.0	2219.0	615.0	484.0	177.0	2.0	0.0	143279.0	4610022.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L5-clmp.fp2_r1_screen	44884.0	4609.0	2698.0	3462.0	2238.0	595.0	550.0	170.0	5.0	0.0	143161.0	4639042.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L5-clmp.fp2_r2_screen	45211.0	4633.0	2717.0	3595.0	2157.0	606.0	478.0	182.0	4.0	0.0	144725.0	4637106.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L6-clmp.fp2_r1_screen	44806.0	4590.0	2843.0	3633.0	2134.0	569.0	491.0	188.0	2.0	0.0	143085.0	4661607.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L6-clmp.fp2_r2_screen	45304.0	4506.0	2770.0	3572.0	2186.0	608.0	485.0	179.0	3.0	0.0	145160.0	4659175.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L7-clmp.fp2_r1_screen	44299.0	4480.0	2723.0	3578.0	2206.0	617.0	463.0	174.0	2.0	0.0	142484.0	4619726.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L7-clmp.fp2_r2_screen	44891.0	4535.0	2737.0	3585.0	2130.0	564.0	507.0	160.0	4.0	0.0	143841.0	4617798.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L8-clmp.fp2_r1_screen	42892.0	4382.0	2627.0	3382.0	2107.0	583.0	502.0	165.0	7.0	0.0	138000.0	4428777.0
Tzo-CMal_042-Ex1-8G-lcwgs-1-2-L8-clmp.fp2_r2_screen	43505.0	4316.0	2601.0	3508.0	2111.0	571.0	438.0	156.0	6.0	0.0	139284.0	4426928.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L3-clmp.fp2_r1_screen	5706.0	611.0	462.0	442.0	317.0	90.0	69.0	25.0	0.0	0.0	19200.0	708625.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L3-clmp.fp2_r2_screen	5849.0	589.0	487.0	452.0	306.0	86.0	86.0	28.0	0.0	0.0	19333.0	708331.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L4-clmp.fp2_r1_screen	5786.0	629.0	499.0	484.0	323.0	64.0	84.0	35.0	0.0	0.0	18858.0	702431.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L4-clmp.fp2_r2_screen	5794.0	648.0	532.0	467.0	322.0	75.0	62.0	25.0	1.0	0.0	19200.0	702067.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L5-clmp.fp2_r1_screen	5932.0	636.0	535.0	506.0	311.0	85.0	79.0	25.0	0.0	0.0	19003.0	707628.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L5-clmp.fp2_r2_screen	5919.0	619.0	497.0	464.0	323.0	82.0	66.0	17.0	1.0	0.0	19418.0	707334.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L6-clmp.fp2_r1_screen	5848.0	642.0	478.0	511.0	311.0	80.0	60.0	20.0	2.0	0.0	19337.0	712242.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L6-clmp.fp2_r2_screen	5959.0	639.0	483.0	481.0	309.0	81.0	67.0	15.0	0.0	0.0	19403.0	712094.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L7-clmp.fp2_r1_screen	5716.0	636.0	546.0	480.0	287.0	87.0	70.0	24.0	2.0	0.0	19041.0	705777.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L7-clmp.fp2_r2_screen	5763.0	606.0	486.0	496.0	318.0	56.0	82.0	17.0	0.0	0.0	19285.0	705557.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L8-clmp.fp2_r1_screen	5620.0	568.0	511.0	473.0	262.0	87.0	62.0	22.0	0.0	0.0	18153.0	674187.0
Tzo-CMal_044-Ex1-9A-lcwgs-1-2-L8-clmp.fp2_r2_screen	5611.0	559.0	470.0	448.0	275.0	78.0	69.0	20.0	0.0	0.0	18648.0	673767.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L3-clmp.fp2_r1_screen	21530.0	2434.0	1916.0	1934.0	1283.0	311.0	356.0	106.0	1.0	0.0	74128.0	2706767.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L3-clmp.fp2_r2_screen	21715.0	2402.0	1823.0	1829.0	1262.0	319.0	308.0	93.0	6.0	0.0	75085.0	2705924.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L4-clmp.fp2_r1_screen	21409.0	2612.0	1975.0	1905.0	1321.0	324.0	283.0	103.0	0.0	0.0	73370.0	2673607.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L4-clmp.fp2_r2_screen	21305.0	2418.0	1987.0	1872.0	1351.0	333.0	278.0	89.0	3.0	0.0	73943.0	2673330.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L5-clmp.fp2_r1_screen	21621.0	2626.0	1905.0	1877.0	1305.0	340.0	272.0	71.0	4.0	0.0	74329.0	2723554.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L5-clmp.fp2_r2_screen	21651.0	2478.0	1911.0	1819.0	1257.0	317.0	281.0	104.0	3.0	0.0	75378.0	2722705.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L6-clmp.fp2_r1_screen	21904.0	2568.0	2000.0	1889.0	1293.0	322.0	292.0	115.0	4.0	0.0	75030.0	2736001.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L6-clmp.fp2_r2_screen	22193.0	2501.0	1917.0	1886.0	1217.0	319.0	280.0	89.0	0.0	0.0	75868.0	2735148.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L7-clmp.fp2_r1_screen	21532.0	2581.0	1944.0	1809.0	1261.0	343.0	284.0	117.0	2.0	0.0	74424.0	2699369.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L7-clmp.fp2_r2_screen	21890.0	2498.0	1927.0	1817.0	1263.0	295.0	279.0	93.0	3.0	0.0	75353.0	2698248.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L8-clmp.fp2_r1_screen	20307.0	2430.0	1864.0	1819.0	1189.0	333.0	256.0	83.0	3.0	0.0	70546.0	2572246.0
Tzo-CMal_046-Ex1-9C-lcwgs-1-2-L8-clmp.fp2_r2_screen	20514.0	2329.0	1808.0	1743.0	1144.0	272.0	238.0	81.0	1.0	0.0	71502.0	2571444.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L3-clmp.fp2_r1_screen	43349.0	4385.0	3055.0	3393.0	2087.0	575.0	450.0	169.0	2.0	0.0	132891.0	4463801.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L3-clmp.fp2_r2_screen	43151.0	4327.0	2916.0	3591.0	2189.0	561.0	487.0	174.0	4.0	0.0	134817.0	4461940.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L4-clmp.fp2_r1_screen	42630.0	4375.0	2929.0	3432.0	2068.0	568.0	466.0	162.0	4.0	0.0	131096.0	4436160.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L4-clmp.fp2_r2_screen	42837.0	4280.0	2943.0	3466.0	2057.0	549.0	446.0	180.0	4.0	0.0	132818.0	4434310.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L5-clmp.fp2_r1_screen	42554.0	4482.0	2979.0	3506.0	2228.0	570.0	454.0	157.0	4.0	0.0	131215.0	4457496.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L5-clmp.fp2_r2_screen	43025.0	4254.0	2889.0	3477.0	2163.0	582.0	498.0	167.0	5.0	0.0	133412.0	4455173.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L6-clmp.fp2_r1_screen	43457.0	4275.0	2999.0	3468.0	2209.0	615.0	479.0	175.0	7.0	0.0	133460.0	4482300.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L6-clmp.fp2_r2_screen	43688.0	4416.0	2922.0	3611.0	2137.0	558.0	473.0	188.0	1.0	0.0	135487.0	4479963.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L7-clmp.fp2_r1_screen	42500.0	4332.0	2933.0	3481.0	2204.0	550.0	498.0	168.0	11.0	0.0	131362.0	4432062.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L7-clmp.fp2_r2_screen	43163.0	4366.0	2877.0	3534.0	2133.0	548.0	470.0	148.0	4.0	0.0	134030.0	4428828.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L8-clmp.fp2_r1_screen	40771.0	4168.0	2762.0	3368.0	1954.0	596.0	473.0	169.0	2.0	0.0	126748.0	4244682.0
Tzo-CMal_047-Ex1-9D-lcwgs-1-2-L8-clmp.fp2_r2_screen	41035.0	4153.0	2730.0	3412.0	2025.0	517.0	448.0	160.0	5.0	0.0	127854.0	4243354.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L3-clmp.fp2_r1_screen	30746.0	3695.0	3164.0	2548.0	1965.0	455.0	379.0	116.0	2.0	0.0	106520.0	4136644.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L3-clmp.fp2_r2_screen	30950.0	3592.0	3158.0	2600.0	1892.0	432.0	400.0	113.0	2.0	0.0	107308.0	4135787.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L4-clmp.fp2_r1_screen	31110.0	3658.0	3162.0	2547.0	1879.0	429.0	385.0	136.0	5.0	0.0	106175.0	4121542.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L4-clmp.fp2_r2_screen	30804.0	3576.0	3154.0	2489.0	1921.0	439.0	369.0	114.0	2.0	0.0	107473.0	4120687.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L5-clmp.fp2_r1_screen	31459.0	3621.0	3112.0	2558.0	1851.0	429.0	407.0	128.0	3.0	0.0	107887.0	4188212.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L5-clmp.fp2_r2_screen	31321.0	3620.0	3043.0	2583.0	1910.0	420.0	398.0	121.0	2.0	0.0	108471.0	4187778.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L6-clmp.fp2_r1_screen	31476.0	3855.0	3218.0	2688.0	1881.0	407.0	369.0	139.0	3.0	0.0	108993.0	4231753.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L6-clmp.fp2_r2_screen	31620.0	3781.0	3201.0	2582.0	1884.0	432.0	389.0	117.0	7.0	0.0	109455.0	4231314.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L7-clmp.fp2_r1_screen	31415.0	3748.0	3133.0	2607.0	1957.0	432.0	419.0	137.0	1.0	0.0	108577.0	4202589.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L7-clmp.fp2_r2_screen	31534.0	3608.0	3145.0	2512.0	1973.0	420.0	400.0	148.0	0.0	0.0	109557.0	4201718.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L8-clmp.fp2_r1_screen	30384.0	3481.0	3075.0	2390.0	1753.0	426.0	361.0	134.0	0.0	0.0	103748.0	4018568.0
Tzo-CMal_052-Ex1-10A-lcwgs-1-2-L8-clmp.fp2_r2_screen	30227.0	3554.0	3081.0	2447.0	1820.0	393.0	351.0	110.0	2.0	0.0	105016.0	4017319.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L3-clmp.fp2_r1_screen	32966.0	3708.0	2409.0	2707.0	1764.0	442.0	411.0	146.0	5.0	0.0	109516.0	3943626.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L3-clmp.fp2_r2_screen	33061.0	3674.0	2368.0	2632.0	1777.0	435.0	392.0	137.0	3.0	0.0	110824.0	3942397.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L4-clmp.fp2_r1_screen	33125.0	3623.0	2383.0	2729.0	1742.0	481.0	379.0	150.0	8.0	0.0	109591.0	3947145.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L4-clmp.fp2_r2_screen	33532.0	3478.0	2434.0	2734.0	1766.0	439.0	381.0	120.0	2.0	0.0	110556.0	3945914.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L5-clmp.fp2_r1_screen	32941.0	3622.0	2386.0	2784.0	1775.0	423.0	391.0	152.0	3.0	0.0	109788.0	3981521.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L5-clmp.fp2_r2_screen	33271.0	3681.0	2380.0	2734.0	1801.0	409.0	378.0	131.0	3.0	0.0	111132.0	3979866.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L6-clmp.fp2_r1_screen	33760.0	3612.0	2355.0	2671.0	1803.0	465.0	397.0	149.0	5.0	0.0	111010.0	4032158.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L6-clmp.fp2_r2_screen	34169.0	3690.0	2336.0	2751.0	1791.0	475.0	438.0	126.0	0.0	0.0	112545.0	4030064.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L7-clmp.fp2_r1_screen	33543.0	3589.0	2342.0	2764.0	1805.0	438.0	374.0	151.0	2.0	0.0	111440.0	4004399.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L7-clmp.fp2_r2_screen	33721.0	3588.0	2356.0	2731.0	1805.0	401.0	351.0	156.0	1.0	0.0	112587.0	4003150.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L8-clmp.fp2_r1_screen	32212.0	3495.0	2209.0	2613.0	1811.0	435.0	377.0	130.0	7.0	0.0	106475.0	3812228.0
Tzo-CMal_053-Ex1-10B-lcwgs-1-2-L8-clmp.fp2_r2_screen	32399.0	3547.0	2232.0	2562.0	1747.0	424.0	408.0	126.0	2.0	0.0	107505.0	3811040.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L3-clmp.fp2_r1_screen	39118.0	4510.0	2460.0	3189.0	2250.0	526.0	481.0	152.0	4.0	0.0	130026.0	4478398.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L3-clmp.fp2_r2_screen	39240.0	4452.0	2422.0	3270.0	2149.0	539.0	429.0	149.0	1.0	0.0	130997.0	4477466.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L4-clmp.fp2_r1_screen	38727.0	4431.0	2366.0	3254.0	2201.0	494.0	482.0	154.0	4.0	0.0	129898.0	4484916.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L4-clmp.fp2_r2_screen	38997.0	4352.0	2427.0	3300.0	2115.0	545.0	456.0	138.0	1.0	0.0	131080.0	4483516.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L5-clmp.fp2_r1_screen	39209.0	4392.0	2444.0	3218.0	2091.0	547.0	461.0	166.0	3.0	0.0	131190.0	4539168.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L5-clmp.fp2_r2_screen	39612.0	4335.0	2394.0	3235.0	2077.0	537.0	464.0	127.0	2.0	0.0	131882.0	4538224.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L6-clmp.fp2_r1_screen	39954.0	4409.0	2391.0	3318.0	2216.0	564.0	466.0	134.0	1.0	0.0	132322.0	4589931.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L6-clmp.fp2_r2_screen	40011.0	4365.0	2539.0	3289.0	2203.0	567.0	416.0	151.0	5.0	0.0	133662.0	4588498.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L7-clmp.fp2_r1_screen	39999.0	4512.0	2445.0	3355.0	2203.0	532.0	486.0	156.0	3.0	0.0	131866.0	4560144.0
Tzo-CMal_056-Ex1-10E-lcwgs-1-2-L7-clmp.fp2_r2_screen	40067.0	4510.0	2439.0	3285.0	2093.0	482.0	468.0	179.0	5.0	0.0	133453.0	4558720.0
